;ImageID;Xc;Yc;Orientation;Class;Full_Contain;Occlude;X1;X2;X3;X4;Y1;Y2;Y3;Y4;Xmin;Ymin;Xmax;Ymax;Xmin_rel;Ymin_rel;Xmax_rel;Ymax_rel;Xc_rel;Yc_rel
2074;00000602.txt;486.423583984375;201.57403564453125;1.929567;0;1;0;487;493;487;480;192;196;211;209;480;192;493;211;0.9375;0.375;0.962890625;0.412109375;0.9500460624694824;0.3936992883682251
2075;00000603.txt;447.7135009765625;64.83306884765625;1.616636;1;1;0;442;453;454;443;78;79;52;51;442;51;454;79;0.86328125;0.099609375;0.88671875;0.154296875;0.8744404315948486;0.1266270875930786
2076;00000604.txt;201.75018310546875;387.15966796875;1.414599;1;1;0;195;214;209;190;403;403;373;370;190;370;214;403;0.37109375;0.72265625;0.41796875;0.787109375;0.39404332637786865;0.7561712265014648
2077;00000605.txt;448.2574768066406;201.06768798828125;0.012499;0;1;0;438;458;459;439;198;199;204;204;438;198;459;204;0.85546875;0.38671875;0.896484375;0.3984375;0.87550288438797;0.3927103281021118
2078;00000605.txt;215.68165588378906;489.56024169921875;-1.414599;10;1;0;215;222;217;210;479;480;501;499;210;479;222;501;0.41015625;0.935546875;0.43359375;0.978515625;0.4212532341480255;0.9561723470687866
2079;00000605.txt;446.8901062011719;337.80389404296875;-3.105464;0;1;0;436;457;458;438;335;336;341;340;436;335;458;341;0.8515625;0.654296875;0.89453125;0.666015625;0.8728322386741638;0.6597732305526733
2080;00000605.txt;419.5501708984375;369.22393798828125;0.024995;0;1;0;409;428;431;410;366;366;373;372;409;366;431;373;0.798828125;0.71484375;0.841796875;0.728515625;0.8194339275360107;0.7211405038833618
2081;00000605.txt;389.4682312011719;396.4344482421875;-0.008695;0;1;0;375;405;403;375;392;392;401;401;375;392;405;401;0.732421875;0.765625;0.791015625;0.783203125;0.7606801390647888;0.7742860317230225
2082;00000607.txt;131.3614959716797;188.9710235595703;3.102397;10;1;0;118;144;144;119;186;184;193;194;118;184;144;194;0.23046875;0.359375;0.28125;0.37890625;0.2565654218196869;0.36908403038978577
2083;00000607.txt;416.08599853515625;48.378700256347656;0.000000;1;1;0;402;430;431;403;44;44;53;54;402;44;431;54;0.78515625;0.0859375;0.841796875;0.10546875;0.812667965888977;0.09448964893817902
2084;00000607.txt;45.63685989379883;189.50714111328125;-0.037366;10;1;1;33;59;59;32;187;186;192;194;32;186;59;194;0.0625;0.36328125;0.115234375;0.37890625;0.08913449198007584;0.37013113498687744
2085;00000608.txt;454.18310546875;82.6798324584961;-1.051650;0;1;0;455;462;454;447;74;78;91;89;447;74;462;91;0.873046875;0.14453125;0.90234375;0.177734375;0.8870763778686523;0.16148404777050018
2086;00000608.txt;404.1340637207031;147.59190368652344;-0.874272;0;1;0;407;413;401;396;139;143;157;153;396;139;413;157;0.7734375;0.271484375;0.806640625;0.306640625;0.7893243432044983;0.2882654368877411
2087;00000608.txt;278.40484619140625;274.8377685546875;-0.770693;8;1;0;284;291;274;266;264;269;286;281;266;264;291;286;0.51953125;0.515625;0.568359375;0.55859375;0.5437594652175903;0.536792516708374
2088;00000609.txt;214.2803497314453;268.2738342285156;0.800782;10;1;0;225;220;204;209;274;279;262;258;204;258;225;279;0.3984375;0.50390625;0.439453125;0.544921875;0.4185163080692291;0.5239723324775696
2089;00000609.txt;196.7763214111328;269.04229736328125;0.819283;0;1;0;193;208;200;187;259;274;280;265;187;259;208;280;0.365234375;0.505859375;0.40625;0.546875;0.3843287527561188;0.5254732370376587
2090;00000609.txt;262.2931213378906;405.67950439453125;0.016758;2;1;1;240;286;284;240;398;398;414;413;240;398;286;414;0.46875;0.77734375;0.55859375;0.80859375;0.5122912526130676;0.7923427820205688
2091;00000609.txt;483.2828369140625;125.08715057373047;2.857799;0;1;0;474;490;495;475;125;119;127;131;474;119;495;131;0.92578125;0.232421875;0.966796875;0.255859375;0.9439117908477783;0.24431084096431732
2092;00000609.txt;477.37689208984375;199.61434936523438;-3.129689;0;1;0;467;489;488;468;196;196;204;204;467;196;489;204;0.912109375;0.3828125;0.955078125;0.3984375;0.9323767423629761;0.3898717761039734
2093;00000609.txt;432.7897033691406;396.7069396972656;3.114573;0;1;0;424;442;442;424;394;394;400;401;424;394;442;401;0.828125;0.76953125;0.86328125;0.783203125;0.8452923893928528;0.7748182415962219
2094;00000609.txt;455.6634521484375;401.7691650390625;-2.774419;0;1;0;449;465;463;447;396;402;408;402;447;396;465;408;0.873046875;0.7734375;0.908203125;0.796875;0.889967679977417;0.784705400466919
2095;00000610.txt;141.64955139160156;94.65111541748047;-3.141592;10;1;0;132;152;153;131;91;91;98;98;131;91;153;98;0.255859375;0.177734375;0.298828125;0.19140625;0.2766592800617218;0.18486545979976654
2096;00000611.txt;351.2935791015625;305.3418884277344;-3.110353;8;1;0;340;363;364;339;301;301;311;309;339;301;364;311;0.662109375;0.587890625;0.7109375;0.607421875;0.6861202716827393;0.5963708758354187
2097;00000611.txt;322.5133056640625;284.4761657714844;0.223477;8;1;0;312;335;333;311;279;282;292;286;311;279;335;292;0.607421875;0.544921875;0.654296875;0.5703125;0.6299088001251221;0.5556175112724304
2098;00000611.txt;323.376708984375;214.68399047851562;-0.011764;10;1;0;314;334;335;312;211;211;219;219;312;211;335;219;0.609375;0.412109375;0.654296875;0.427734375;0.6315951347351074;0.41930466890335083
2099;00000611.txt;163.070556640625;184.6085968017578;-1.557099;10;1;0;160;167;166;160;176;175;193;195;160;175;167;195;0.3125;0.341796875;0.326171875;0.380859375;0.3184971809387207;0.3605636656284332
2100;00000611.txt;323.2328186035156;202.8840789794922;-3.122178;10;1;1;311;336;337;311;198;198;209;208;311;198;337;209;0.607421875;0.38671875;0.658203125;0.408203125;0.6313140988349915;0.3962579667568207
2101;00000612.txt;273.0512390136719;267.581787109375;0.108764;1;1;0;251;295;295;252;261;265;276;270;251;261;295;276;0.490234375;0.509765625;0.576171875;0.5390625;0.5333032011985779;0.522620677947998
2102;00000612.txt;263.98724365234375;321.3089599609375;0.371518;1;1;0;249;286;281;241;309;325;333;319;241;309;286;333;0.470703125;0.603515625;0.55859375;0.650390625;0.5156000852584839;0.627556562423706
2103;00000612.txt;418.0751953125;328.53387451171875;-0.273978;1;1;0;435;440;402;397;318;328;339;329;397;318;440;339;0.775390625;0.62109375;0.859375;0.662109375;0.8165531158447266;0.6416677236557007
2104;00000612.txt;375.2391357421875;29.412425994873047;-0.795299;0;1;0;379;384;371;367;22;25;39;33;367;22;384;39;0.716796875;0.04296875;0.75;0.076171875;0.73288893699646;0.05744614452123642
2105;00000613.txt;358.4820861816406;44.02946472167969;0.017855;10;1;0;343;373;373;346;41;41;48;47;343;41;373;48;0.669921875;0.080078125;0.728515625;0.09375;0.7001603245735168;0.08599504828453064
2106;00000613.txt;330.4183349609375;57.387813568115234;-0.009901;10;1;0;318;343;343;318;53;52;63;62;318;52;343;63;0.62109375;0.1015625;0.669921875;0.123046875;0.645348310470581;0.11208557337522507
2107;00000613.txt;376.66741943359375;59.63291549682617;0.049958;1;1;0;353;399;399;356;53;54;68;65;353;53;399;68;0.689453125;0.103515625;0.779296875;0.1328125;0.7356785535812378;0.11647053807973862
2108;00000613.txt;422.1307067871094;59.63291549682617;-0.011627;0;1;0;411;435;432;413;57;55;64;63;411;55;435;64;0.802734375;0.107421875;0.849609375;0.125;0.824474036693573;0.11647053807973862
2109;00000613.txt;461.4199523925781;58.398109436035156;0.022723;0;1;0;451;472;474;450;54;54;64;63;450;54;474;64;0.87890625;0.10546875;0.92578125;0.125;0.9012108445167542;0.11405880749225616
2110;00000613.txt;455.6949462890625;44.25397491455078;0.000000;0;1;0;445;467;466;446;40;40;49;49;445;40;467;49;0.869140625;0.078125;0.912109375;0.095703125;0.8900291919708252;0.086433544754982
2111;00000613.txt;463.7773132324219;136.8643798828125;2.430134;0;1;0;460;474;468;453;147;135;127;140;453;127;474;147;0.884765625;0.248046875;0.92578125;0.287109375;0.905815064907074;0.26731324195861816
2112;00000613.txt;310.8859558105469;184.90953063964844;1.194835;10;1;0;311;320;310;304;174;194;195;178;304;174;320;195;0.59375;0.33984375;0.625;0.380859375;0.6071991324424744;0.36115142703056335
2113;00000613.txt;28.762779235839844;69.39910125732422;0.035279;0;1;0;18;41;38;18;66;66;74;73;18;66;41;74;0.03515625;0.12890625;0.080078125;0.14453125;0.056177303194999695;0.13554511964321136
2114;00000613.txt;361.74853515625;398.6608581542969;1.535517;8;1;0;357;366;367;358;388;388;410;409;357;388;367;410;0.697265625;0.7578125;0.716796875;0.80078125;0.7065401077270508;0.7786344885826111
2115;00000613.txt;361.2955017089844;489.5744934082031;1.176005;0;1;0;360;369;362;355;480;497;500;482;355;480;369;500;0.693359375;0.9375;0.720703125;0.9765625;0.7056552767753601;0.9562001824378967
2116;00000614.txt;208.37757873535156;147.31484985351562;-1.530818;0;1;0;205;213;212;205;138;138;157;157;205;138;213;157;0.400390625;0.26953125;0.416015625;0.306640625;0.4069874584674835;0.2877243161201477
2117;00000614.txt;347.4434814453125;193.19041442871094;1.686556;0;1;0;345;353;351;342;182;183;205;204;342;182;353;205;0.66796875;0.35546875;0.689453125;0.400390625;0.678600549697876;0.37732502818107605
2118;00000614.txt;387.576416015625;186.839599609375;1.657535;0;1;0;385;392;391;383;178;179;196;196;383;178;392;196;0.748046875;0.34765625;0.765625;0.3828125;0.7569851875305176;0.36492109298706055
2119;00000614.txt;452.6117858886719;191.8769073486328;1.920512;0;1;0;453;460;453;444;181;182;204;202;444;181;460;204;0.8671875;0.353515625;0.8984375;0.3984375;0.8840073943138123;0.37475958466529846
2120;00000614.txt;512.3399658203125;128.812255859375;1.494024;10;0;1;507;516;518;509;119;119;139;139;507;119;518;139;0.990234375;0.232421875;1.01171875;0.271484375;1.0006639957427979;0.2515864372253418
2121;00000615.txt;169.97373962402344;340.7044677734375;-1.595182;0;1;0;166;174;175;166;331;330;352;351;166;330;175;352;0.32421875;0.64453125;0.341796875;0.6875;0.3319799602031708;0.6654384136199951
2122;00000615.txt;178.68458557128906;471.13482666015625;-3.116175;1;1;0;135;222;224;134;466;467;478;475;134;466;224;478;0.26171875;0.91015625;0.4375;0.93359375;0.34899333119392395;0.9201852083206177
2123;00000615.txt;215.1539764404297;418.1728820800781;1.586420;0;1;0;212;219;220;211;411;410;427;426;211;410;220;427;0.412109375;0.80078125;0.4296875;0.833984375;0.42022261023521423;0.8167439103126526
2124;00000615.txt;295.87445068359375;463.5854187011719;-1.671900;0;1;0;292;299;302;292;455;455;472;473;292;455;302;473;0.5703125;0.888671875;0.58984375;0.923828125;0.577879786491394;0.9054402709007263
2125;00000615.txt;293.31927490234375;501.68084716796875;2.688527;10;1;0;301;305;286;282;494;501;509;504;282;494;305;509;0.55078125;0.96484375;0.595703125;0.994140625;0.5728892087936401;0.979845404624939
2126;00000615.txt;496.10589599609375;342.57012939453125;3.117501;10;1;0;486;507;507;486;339;339;346;347;486;339;507;347;0.94921875;0.662109375;0.990234375;0.677734375;0.9689568281173706;0.6690822839736938
2127;00000615.txt;455.7314147949219;149.8311004638672;1.313473;0;1;0;454;463;458;449;161;159;140;141;449;140;463;161;0.876953125;0.2734375;0.904296875;0.314453125;0.8901004195213318;0.2926388680934906
2128;00000615.txt;480.5863342285156;143.32701110839844;1.570796;0;1;0;478;484;485;476;135;135;152;152;476;135;485;152;0.9296875;0.263671875;0.947265625;0.296875;0.9386451840400696;0.2799355685710907
2129;00000615.txt;448.7627258300781;91.52652740478516;-1.892547;10;1;0;441;450;457;448;82;79;102;103;441;79;457;103;0.861328125;0.154296875;0.892578125;0.201171875;0.8764896988868713;0.178762748837471
2130;00000616.txt;191.26329040527344;279.04852294921875;1.558749;10;1;0;188;195;197;187;269;269;290;289;187;269;197;290;0.365234375;0.525390625;0.384765625;0.56640625;0.3735611140727997;0.5450166463851929
2131;00000616.txt;189.4958953857422;169.56040954589844;1.506781;0;1;0;185;193;194;186;160;160;179;180;185;160;194;180;0.361328125;0.3125;0.37890625;0.3515625;0.3701091706752777;0.3311726748943329
2132;00000617.txt;406.1230163574219;15.89465045928955;-1.599360;8;1;0;401;411;411;403;3;3;29;30;401;3;411;30;0.783203125;0.005859375;0.802734375;0.05859375;0.7932090163230896;0.031044239178299904
2133;00000617.txt;427.4060974121094;12.797486305236816;-1.584129;10;1;0;423;432;433;423;4;4;22;23;423;4;433;23;0.826171875;0.0078125;0.845703125;0.044921875;0.8347775340080261;0.024995090439915657
2134;00000617.txt;382.13983154296875;15.65640640258789;-1.602365;10;1;0;378;386;387;378;4;4;28;28;378;4;387;28;0.73828125;0.0078125;0.755859375;0.0546875;0.7463668584823608;0.030578918755054474
2135;00000618.txt;484.7833557128906;92.2621078491211;0.011904;4;1;0;464;506;506;464;86;87;99;98;464;86;506;99;0.90625;0.16796875;0.98828125;0.193359375;0.9468424916267395;0.18019942939281464
2136;00000618.txt;448.63720703125;90.7789077758789;0.015150;0;1;0;441;457;458;440;88;87;95;94;440;87;458;95;0.859375;0.169921875;0.89453125;0.185546875;0.8762445449829102;0.1773025542497635
2137;00000619.txt;27.76144027709961;181.2475128173828;1.598187;0;1;0;24;32;32;23;172;172;191;190;23;172;32;191;0.044921875;0.3359375;0.0625;0.373046875;0.054221563041210175;0.3539990484714508
2138;00000620.txt;241.67010498046875;19.694412231445312;0.049958;0;1;0;234;250;249;235;16;16;24;23;234;16;250;24;0.45703125;0.03125;0.48828125;0.046875;0.472011923789978;0.038465648889541626
2139;00000620.txt;133.7200927734375;22.82339859008789;2.140837;0;1;0;136;145;132;124;12;15;35;30;124;12;145;35;0.2421875;0.0234375;0.283203125;0.068359375;0.2611720561981201;0.04457695037126541
2140;00000621.txt;170.89735412597656;379.6750183105469;1.599915;10;1;0;168;175;176;166;368;366;393;392;166;366;176;393;0.32421875;0.71484375;0.34375;0.767578125;0.333783894777298;0.7415527701377869
2141;00000621.txt;181.2104949951172;380.1300048828125;1.513388;8;1;0;175;186;187;177;370;369;391;392;175;369;187;392;0.341796875;0.720703125;0.365234375;0.765625;0.35392674803733826;0.7424414157867432
2142;00000621.txt;205.02169799804688;380.7366638183594;1.548073;10;1;0;201;209;210;201;370;370;392;392;201;370;210;392;0.392578125;0.72265625;0.41015625;0.765625;0.4004330039024353;0.7436262965202332
2143;00000621.txt;416.22723388671875;386.9649658203125;1.584880;0;1;0;413;420;420;412;378;378;396;396;412;378;420;396;0.8046875;0.73828125;0.8203125;0.7734375;0.8129438161849976;0.7557909488677979
2144;00000622.txt;484.8233337402344;459.0452880859375;-0.010989;0;1;0;474;496;497;474;456;455;463;463;474;455;497;463;0.92578125;0.888671875;0.970703125;0.904296875;0.9469205737113953;0.8965728282928467
2145;00000622.txt;275.7513122558594;425.17413330078125;-1.596108;0;1;0;272;279;280;273;416;415;435;435;272;415;280;435;0.53125;0.810546875;0.546875;0.849609375;0.5385767817497253;0.8304182291030884
2146;00000623.txt;241.6377410888672;442.6871032714844;1.486658;10;1;0;237;245;247;238;433;432;453;454;237;432;247;454;0.462890625;0.84375;0.482421875;0.88671875;0.4719487130641937;0.8646232485771179
2147;00000623.txt;243.98255920410156;465.6886291503906;1.430547;10;1;0;238;247;250;242;455;456;477;477;238;455;250;477;0.46484375;0.888671875;0.48828125;0.931640625;0.47652843594551086;0.9095481038093567
2148;00000623.txt;242.30767822265625;494.6080322265625;1.538287;4;1;0;235;249;250;236;480;479;510;510;235;479;250;510;0.458984375;0.935546875;0.48828125;0.99609375;0.4732571840286255;0.9660313129425049
2149;00000624.txt;235.25950622558594;405.32110595703125;-1.252848;0;1;0;235;243;236;228;394;397;416;415;228;394;243;416;0.4453125;0.76953125;0.474609375;0.8125;0.45949122309684753;0.7916427850723267
2150;00000625.txt;455.3695373535156;259.9729309082031;-0.000000;3;1;0;447;464;465;447;255;255;265;266;447;255;465;266;0.873046875;0.498046875;0.908203125;0.51953125;0.8893936276435852;0.5077596306800842
2151;00000626.txt;16.95928192138672;286.95892333984375;-0.162199;1;1;0;2;30;32;5;284;280;290;295;2;280;32;295;0.00390625;0.546875;0.0625;0.576171875;0.033123597502708435;0.5604666471481323
2152;00000626.txt;126.88323211669922;283.490966796875;-2.786521;2;1;0;118;140;137;114;274;283;292;285;114;274;140;292;0.22265625;0.53515625;0.2734375;0.5703125;0.24781881272792816;0.5536932945251465
2153;00000626.txt;44.49281311035156;359.2607116699219;-1.949091;0;1;0;45;52;45;37;348;368;371;351;37;348;52;371;0.072265625;0.6796875;0.1015625;0.724609375;0.0869000256061554;0.7016810774803162
2154;00000627.txt;83.8640365600586;341.6929626464844;0.026660;10;1;0;74;94;93;75;339;339;346;345;74;339;94;346;0.14453125;0.662109375;0.18359375;0.67578125;0.16379694640636444;0.6673690676689148
2155;00000627.txt;82.15785217285156;355.4399719238281;0.075127;0;1;0;71;94;94;71;350;352;361;359;71;350;94;361;0.138671875;0.68359375;0.18359375;0.705078125;0.1604645550251007;0.6942186951637268
2156;00000628.txt;139.00677490234375;382.2801513671875;0.303177;9;1;0;117;166;161;113;368;384;396;381;113;368;166;396;0.220703125;0.71875;0.32421875;0.7734375;0.27149760723114014;0.7466409206390381
2157;00000629.txt;375.1961364746094;120.7991943359375;0.844154;10;1;0;372;385;380;365;111;127;131;116;365;111;385;131;0.712890625;0.216796875;0.751953125;0.255859375;0.7328049540519714;0.23593592643737793
2158;00000630.txt;34.59466552734375;404.7628173828125;-2.138334;10;1;0;33;45;37;24;393;414;416;397;24;393;45;416;0.046875;0.767578125;0.087890625;0.8125;0.06756770610809326;0.7905523777008057
2159;00000631.txt;344.44842529296875;469.3154296875;1.560696;0;1;0;340;349;350;340;457;457;482;482;340;457;350;482;0.6640625;0.892578125;0.68359375;0.94140625;0.6727508306503296;0.9166316986083984
2160;00000632.txt;263.9844970703125;322.3227844238281;1.557810;0;1;0;260;268;268;260;313;313;332;332;260;313;268;332;0.5078125;0.611328125;0.5234375;0.6484375;0.5155947208404541;0.6295366883277893
2161;00000632.txt;210.4080352783203;363.5462951660156;-1.756145;0;1;0;205;213;216;208;357;355;371;372;205;355;216;372;0.400390625;0.693359375;0.421875;0.7265625;0.41095319390296936;0.7100513577461243
2162;00000632.txt;228.6903839111328;359.73455810546875;-1.565420;4;1;0;224;234;234;224;337;337;383;383;224;337;234;383;0.4375;0.658203125;0.45703125;0.748046875;0.4466609060764313;0.7026065587997437
2163;00000633.txt;98.57466125488281;329.8475036621094;1.624508;10;1;0;94;105;104;93;319;318;342;341;93;318;105;342;0.181640625;0.62109375;0.205078125;0.66796875;0.192528635263443;0.6442334055900574
2164;00000633.txt;186.653076171875;290.6358642578125;-2.936198;0;1;0;177;198;194;179;286;291;295;292;177;286;198;295;0.345703125;0.55859375;0.38671875;0.576171875;0.36455678939819336;0.56764817237854
2165;00000633.txt;105.86527252197266;120.58740234375;0.775297;0;1;0;102;116;108;97;113;126;128;117;97;113;116;128;0.189453125;0.220703125;0.2265625;0.25;0.20676811039447784;0.23552227020263672
2166;00000633.txt;471.2649841308594;72.56493377685547;-0.977047;10;1;0;475;482;468;461;60;66;86;80;461;60;482;86;0.900390625;0.1171875;0.94140625;0.16796875;0.9204394221305847;0.14172838628292084
2167;00000633.txt;429.2947082519531;61.72754669189453;-2.526253;0;1;0;423;439;434;422;55;65;69;58;422;55;439;69;0.82421875;0.107421875;0.857421875;0.134765625;0.838466227054596;0.1205616146326065
2168;00000633.txt;355.6004943847656;90.10179901123047;-3.052786;1;1;0;339;375;373;336;84;86;98;93;336;84;375;98;0.65625;0.1640625;0.732421875;0.19140625;0.6945322155952454;0.1759800761938095
2169;00000633.txt;353.82708740234375;125.56961059570312;-2.922924;1;1;0;341;371;367;338;116;124;134;129;338;116;371;134;0.66015625;0.2265625;0.724609375;0.26171875;0.6910685300827026;0.24525314569473267
2170;00000633.txt;412.7430725097656;250.6921844482422;1.513716;0;1;0;409;416;418;409;242;242;259;260;409;242;418;260;0.798828125;0.47265625;0.81640625;0.5078125;0.806138813495636;0.489633172750473
2171;00000633.txt;428.900634765625;253.45079040527344;1.861199;0;1;0;430;435;431;421;241;244;267;262;421;241;435;267;0.822265625;0.470703125;0.849609375;0.521484375;0.8376965522766113;0.4950210750102997
2172;00000634.txt;226.8260498046875;97.1523666381836;0.752352;5;1;0;221;254;232;202;74;104;120;91;202;74;254;120;0.39453125;0.14453125;0.49609375;0.234375;0.4430196285247803;0.18975071609020233
2173;00000634.txt;268.3006896972656;95.36703491210938;-2.659080;5;1;0;257;293;281;243;73;94;117;99;243;73;293;117;0.474609375;0.142578125;0.572265625;0.228515625;0.5240247845649719;0.18626374006271362
2174;00000634.txt;268.1633605957031;131.89768981933594;0.649489;5;1;0;264;294;276;239;110;134;156;129;239;110;294;156;0.466796875;0.21484375;0.57421875;0.3046875;0.5237565636634827;0.2576126754283905
2175;00000634.txt;304.5566711425781;130.24969482421875;-2.465922;5;1;0;297;331;311;280;107;135;152;127;280;107;331;152;0.546875;0.208984375;0.646484375;0.296875;0.5948372483253479;0.25439393520355225
2176;00000634.txt;304.4193420410156;168.97767639160156;0.591292;5;1;0;297;330;315;277;149;173;189;166;277;149;330;189;0.541015625;0.291015625;0.64453125;0.369140625;0.5945690274238586;0.3300345242023468
2177;00000634.txt;341.22467041015625;208.5296630859375;0.748977;5;1;0;336;370;345;315;184;215;232;204;315;184;370;232;0.615234375;0.359375;0.72265625;0.453125;0.6664544343948364;0.4072844982147217
2178;00000634.txt;378.4419860839844;198.0923309326172;-2.533593;5;1;0;369;406;388;352;173;201;222;198;352;173;406;222;0.6875;0.337890625;0.79296875;0.43359375;0.739144504070282;0.38689908385276794
2179;00000634.txt;387.093994140625;174.7456817626953;0.481938;0;1;0;382;398;393;377;169;177;182;173;377;169;398;182;0.736328125;0.330078125;0.77734375;0.35546875;0.7560429573059082;0.3413001596927643
2180;00000634.txt;204.4944610595703;457.8086853027344;-0.006211;5;1;0;184;225;224;185;443;443;473;473;184;443;225;473;0.359375;0.865234375;0.439453125;0.923828125;0.39940324425697327;0.8941575884819031
2181;00000635.txt;161.19451904296875;62.575927734375;-1.599360;10;1;0;156;166;167;156;49;50;76;76;156;49;167;76;0.3046875;0.095703125;0.326171875;0.1484375;0.31483304500579834;0.12221860885620117
2182;00000635.txt;166.96543884277344;134.7765350341797;1.596765;10;1;0;163;172;173;161;126;125;146;143;161;125;173;146;0.314453125;0.244140625;0.337890625;0.28515625;0.32610437273979187;0.2632354199886322
2183;00000635.txt;79.6322021484375;89.76336669921875;0.209222;4;1;0;63;100;97;61;81;90;98;91;61;81;100;98;0.119140625;0.158203125;0.1953125;0.19140625;0.155531644821167;0.17531907558441162
2184;00000636.txt;362.009765625;428.47491455078125;-2.024135;8;1;0;361;371;363;354;418;436;441;420;354;418;371;441;0.69140625;0.81640625;0.724609375;0.861328125;0.7070503234863281;0.8368650674819946
2185;00000636.txt;336.9082336425781;464.93927001953125;-0.333436;1;1;0;358;361;316;314;454;461;478;468;314;454;361;478;0.61328125;0.88671875;0.705078125;0.93359375;0.6580238938331604;0.908084511756897
2186;00000636.txt;325.85528564453125;440.3542175292969;2.697174;10;1;0;310;316;342;337;443;451;438;430;310;430;342;451;0.60546875;0.83984375;0.66796875;0.880859375;0.6364361047744751;0.860066831111908
2187;00000637.txt;33.009361267089844;270.4138488769531;-0.009708;2;1;1;20;47;45;20;266;265;276;276;20;265;47;276;0.0390625;0.517578125;0.091796875;0.5390625;0.06447140872478485;0.5281520485877991
2188;00000637.txt;90.84458923339844;277.19451904296875;0.019799;10;1;0;80;103;104;77;274;274;282;281;77;274;104;282;0.150390625;0.53515625;0.203125;0.55078125;0.17743083834648132;0.5413955450057983
2189;00000637.txt;143.09573364257812;269.1175231933594;2.808349;10;1;0;133;152;155;135;269;261;271;276;133;261;155;276;0.259765625;0.509765625;0.302734375;0.5390625;0.2794838547706604;0.52562016248703
2190;00000637.txt;90.1465835571289;319.0751953125;-0.440153;4;1;1;107;112;74;68;305;315;335;322;68;305;112;335;0.1328125;0.595703125;0.21875;0.654296875;0.1760675460100174;0.6231937408447266
2191;00000637.txt;248.810791015625;359.9403991699219;2.870646;10;1;0;236;259;261;239;360;353;361;367;236;353;261;367;0.4609375;0.689453125;0.509765625;0.716796875;0.4859585762023926;0.7030085921287537
2192;00000638.txt;406.2048034667969;255.64991760253906;-0.011627;3;1;0;398;418;417;394;250;250;262;262;394;250;418;262;0.76953125;0.48828125;0.81640625;0.51171875;0.7933687567710876;0.4993162453174591
2193;00000638.txt;452.4956970214844;230.49642944335938;1.972025;3;1;0;449;463;456;443;220;225;242;236;443;220;463;242;0.865234375;0.4296875;0.904296875;0.47265625;0.8837806582450867;0.4501883387565613
2194;00000638.txt;464.1212463378906;244.13003540039062;-1.496308;3;1;0;460;470;471;456;237;235;253;252;456;235;471;253;0.890625;0.458984375;0.919921875;0.494140625;0.9064868092536926;0.47681647539138794
2195;00000638.txt;486.84393310546875;228.0656280517578;0.007812;9;1;0;470;503;503;472;223;223;234;233;470;223;503;234;0.91796875;0.435546875;0.982421875;0.45703125;0.9508670568466187;0.4454406797885895
2196;00000638.txt;355.0523376464844;192.55482482910156;0.043832;9;1;0;341;368;371;341;186;187;200;198;341;186;371;200;0.666015625;0.36328125;0.724609375;0.390625;0.6934615969657898;0.376083642244339
2197;00000638.txt;448.4795837402344;164.9705352783203;-0.027020;1;1;0;430;467;467;431;160;158;171;171;430;158;467;171;0.83984375;0.30859375;0.912109375;0.333984375;0.8759366869926453;0.32220807671546936
2198;00000639.txt;361.7530212402344;199.82870483398438;2.310074;10;1;0;366;374;358;351;189;194;211;206;351;189;374;211;0.685546875;0.369140625;0.73046875;0.412109375;0.7065488696098328;0.39029043912887573
2199;00000639.txt;341.94793701171875;304.4847106933594;1.496465;10;1;0;337;345;347;339;293;293;317;316;337;293;347;317;0.658203125;0.572265625;0.677734375;0.619140625;0.6678670644760132;0.5946967005729675
2200;00000640.txt;113.15050506591797;61.10417175292969;-0.370323;10;1;0;123;125;105;100;54;60;69;62;100;54;125;69;0.1953125;0.10546875;0.244140625;0.134765625;0.22099708020687103;0.1193440854549408
2201;00000640.txt;49.36038589477539;31.922639846801758;-3.064821;1;1;0;78;77;21;23;29;39;35;25;21;25;78;39;0.041015625;0.048828125;0.15234375;0.076171875;0.09640700370073318;0.06234890595078468
2202;00000641.txt;36.7478141784668;245.61085510253906;1.497756;10;1;0;33;43;41;31;256;256;236;236;31;236;43;256;0.060546875;0.4609375;0.083984375;0.5;0.07177307456731796;0.4797087013721466
2203;00000641.txt;37.71810531616211;219.78622436523438;-1.513388;4;1;0;33;41;43;34;231;231;209;209;33;209;43;231;0.064453125;0.408203125;0.083984375;0.451171875;0.07366817444562912;0.4292699694633484
2204;00000642.txt;347.3210754394531;40.833778381347656;0.836781;8;1;0;362;341;333;354;50;27;32;55;333;27;362;55;0.650390625;0.052734375;0.70703125;0.107421875;0.6783614754676819;0.07975347340106964
2205;00000642.txt;380.1091003417969;15.688650131225586;0.754639;8;1;0;374;392;386;370;5;21;26;11;370;5;392;26;0.72265625;0.009765625;0.765625;0.05078125;0.742400586605072;0.030641894787549973
2206;00000642.txt;336.5254821777344;472.53021240234375;-1.623380;0;1;0;332;340;341;333;463;463;483;482;332;463;341;483;0.6484375;0.904296875;0.666015625;0.943359375;0.6572763323783875;0.9229105710983276
2207;00000642.txt;457.7507629394531;470.1394348144531;-1.570796;0;1;0;453;463;462;454;460;460;481;481;453;460;463;481;0.884765625;0.8984375;0.904296875;0.939453125;0.8940444588661194;0.9182410836219788
2208;00000643.txt;24.28213119506836;413.6064758300781;0.096667;4;1;0;3;46;44;5;406;410;421;417;3;406;46;421;0.005859375;0.79296875;0.08984375;0.822265625;0.04742603749036789;0.8078251481056213
